,record_numberIE_MLP,NS_MLP,TF_MLP,JP_MLP
59,0.48679471788715484,0.6386554621848739,0.4429771908763505,0.48619447779111646
60,0.5600240096038416,0.741296518607443,0.5036014405762305,0.4525810324129652
61,0.5906362545018007,0.6890756302521008,0.5642256902761105,0.5210084033613446
62,0.539015606242497,0.7400960384153662,0.44237695078031214,0.5204081632653061
63,0.5630252100840336,0.5624249699879952,0.5096038415366146,0.44717887154861946
64,0.5012004801920769,0.7172869147659063,0.5510204081632653,0.46218487394957986
65,0.5498199279711885,0.698079231692677,0.5576230492196879,0.5132052821128451
66,0.42016806722689076,0.6380552220888356,0.4417767106842737,0.5060024009603842
67,0.38415366146458585,0.5744297719087635,0.5468187274909964,0.46338535414165666
68,0.5108043217286915,0.7418967587034814,0.44537815126050423,0.47418967587034816
69,0.6206482593037215,0.5492196878751501,0.4639855942376951,0.47478991596638653
70,0.6182472989195679,0.25990396158463386,0.5366146458583433,0.5546218487394958
71,0.5690276110444178,0.7406962785114045,0.5462184873949579,0.4381752701080432
72,0.6062424969987995,0.7022809123649459,0.5426170468187275,0.4831932773109244
73,0.6038415366146459,0.7436974789915967,0.5654261704681873,0.5540216086434574
74,0.3787515006002401,0.7436974789915967,0.5612244897959183,0.4495798319327731
75,0.40396158463385357,0.25990396158463386,0.56062424969988,0.5504201680672269
76,0.575030012004802,0.34633853541416565,0.4417767106842737,0.44537815126050423
77,0.6248499399759904,0.7454981992797118,0.5690276110444178,0.44657863145258103
78,0.5768307322929171,0.737094837935174,0.5498199279711885,0.44357743097238894
79,0.620048019207683,0.6680672268907563,0.5588235294117647,0.45138055222088835
80,0.49159663865546216,0.27490996398559425,0.5612244897959183,0.5528211284513805
81,0.40456182472989194,0.673469387755102,0.5672268907563025,0.4447779111644658
82,0.6218487394957983,0.7503001200480192,0.570828331332533,0.5450180072028812
83,0.620048019207683,0.7424969987995198,0.5768307322929171,0.5486194477791116
84,0.6218487394957983,0.7448979591836735,0.56062424969988,0.4447779111644658
85,0.4027611044417767,0.7406962785114045,0.4375750300120048,0.4399759903961585
86,0.4249699879951981,0.7400960384153662,0.4567827130852341,0.4765906362545018
87,0.44717887154861946,0.741296518607443,0.45738295318127253,0.4495798319327731
88,0.5966386554621849,0.7436974789915967,0.5612244897959183,0.4579831932773109
89,0.4327731092436975,0.7466986794717887,0.5552220888355343,0.49759903961584634
90,0.37755102040816324,0.6758703481392557,0.4411764705882353,0.4525810324129652
91,0.6122448979591837,0.65906362545018,0.4417767106842737,0.5462184873949579
92,0.4837935174069628,0.7322929171668667,0.5312124849939976,0.4849939975990396
93,0.6242496998799519,0.7418967587034814,0.44417767106842737,0.44717887154861946
94,0.37815126050420167,0.258703481392557,0.43937575030012005,0.5336134453781513
95,0.6212484993997599,0.7490996398559424,0.4417767106842737,0.5516206482593037
96,0.6110444177671068,0.7503001200480192,0.4417767106842737,0.4771908763505402
97,0.6158463385354142,0.7430972388955582,0.47839135654261705,0.44537815126050423
98,0.6194477791116446,0.7394957983193278,0.5648259303721489,0.5228091236494598
99,0.5900360144057623,0.5114045618247299,0.5642256902761105,0.5372148859543817
100,0.6194477791116446,0.7376950780312125,0.5528211284513805,0.5492196878751501
101,0.40516206482593037,0.7442977190876351,0.5600240096038416,0.44417767106842737
102,0.3949579831932773,0.6818727490996399,0.43637454981992796,0.5498199279711885
103,0.6206482593037215,0.7274909963985594,0.4369747899159664,0.5522208883553421
104,0.5918367346938775,0.7406962785114045,0.5618247298919568,0.5570228091236494
105,0.6254501800720288,0.7334933973589436,0.5540216086434574,0.4447779111644658
106,0.6188475390156063,0.7274909963985594,0.5438175270108043,0.453781512605042
107,0.5702280912364946,0.7418967587034814,0.44357743097238894,0.44537815126050423
108,0.38835534213685474,0.7298919567827131,0.46278511404561823,0.5396158463385354
109,0.4819927971188475,0.7388955582232893,0.5594237695078031,0.4369747899159664
110,0.5762304921968787,0.6554621848739496,0.556422569027611,0.5444177671068428
111,0.5666266506602641,0.4189675870348139,0.43157262905162064,0.44057623049219685
112,0.6146458583433373,0.7310924369747899,0.5252100840336135,0.5060024009603842
113,0.531812725090036,0.7388955582232893,0.5132052821128451,0.44657863145258103
114,0.5864345738295318,0.7286914765906363,0.5654261704681873,0.4657863145258103
115,0.4105642256902761,0.6968787515006002,0.5402160864345739,0.49459783913565425
116,0.5546218487394958,0.7214885954381752,0.5588235294117647,0.49039615846338536
117,0.5282112845138055,0.5912364945978391,0.5612244897959183,0.4723889555822329
118,0.5840336134453782,0.7394957983193278,0.4939975990396158,0.44837935174069626
119,0.4327731092436975,0.6788715486194478,0.542016806722689,0.4849939975990396
120,0.5600240096038416,0.7400960384153662,0.514405762304922,0.5498199279711885
121,0.5822328931572629,0.6038415366146459,0.5558223289315727,0.4645858343337335
122,0.578031212484994,0.7478991596638656,0.46338535414165666,0.4831932773109244
123,0.49039615846338536,0.7575030012004802,0.56062424969988,0.47478991596638653
124,0.6020408163265306,0.5402160864345739,0.5582232893157263,0.5552220888355343
125,0.37815126050420167,0.741296518607443,0.4507803121248499,0.5090036014405762
126,0.5912364945978391,0.258703481392557,0.563625450180072,0.5180072028811524
127,0.6050420168067226,0.4141656662665066,0.4969987995198079,0.5480192076830732
128,0.4105642256902761,0.49939975990396157,0.4729891956782713,0.5408163265306123
129,0.382953181272509,0.7376950780312125,0.5582232893157263,0.5498199279711885
130,0.46338535414165666,0.7424969987995198,0.42737094837935174,0.45018007202881155
131,0.5948379351740696,0.2539015606242497,0.43517406962785116,0.44837935174069626
132,0.38055222088835533,0.7406962785114045,0.4399759903961585,0.5042016806722689
133,0.5984393757503002,0.7388955582232893,0.43157262905162064,0.4579831932773109
134,0.5936374549819928,0.33013205282112845,0.5576230492196879,0.5402160864345739
135,0.4909963985594238,0.45738295318127253,0.563625450180072,0.4459783913565426
136,0.382953181272509,0.6536614645858343,0.5618247298919568,0.4567827130852341
137,0.602641056422569,0.741296518607443,0.563625450180072,0.44837935174069626
138,0.5570228091236494,0.6842737094837935,0.5582232893157263,0.5012004801920769
139,0.39615846338535415,0.7364945978391356,0.5570228091236494,0.5372148859543817
140,0.5384153661464586,0.7442977190876351,0.4339735894357743,0.45858343337334934
141,0.5882352941176471,0.7406962785114045,0.4411764705882353,0.5510204081632653
142,0.4057623049219688,0.751500600240096,0.4309723889555822,0.5138055222088835
143,0.5906362545018007,0.7563025210084033,0.5354141656662665,0.4447779111644658
144,0.3793517406962785,0.258703481392557,0.5546218487394958,0.4447779111644658
145,0.6104441776710684,0.7436974789915967,0.5582232893157263,0.5570228091236494
146,0.4177671068427371,0.741296518607443,0.44537815126050423,0.539015606242497
147,0.4297719087635054,0.6224489795918368,0.4969987995198079,0.4579831932773109
148,0.4807923169267707,0.741296518607443,0.5582232893157263,0.47478991596638653
149,0.614045618247299,0.6908763505402161,0.4909963985594238,0.47418967587034816
150,0.39915966386554624,0.7406962785114045,0.5696278511404562,0.5096038415366146
151,0.41536614645858344,0.741296518607443,0.4387755102040816,0.5168067226890757
152,0.60984393757503,0.7406962785114045,0.5102040816326531,0.5510204081632653
153,0.4021608643457383,0.7400960384153662,0.5696278511404562,0.4939975990396158
154,0.6236494597839136,0.7010804321728692,0.4615846338535414,0.539015606242497
155,0.6080432172869148,0.7400960384153662,0.4951980792316927,0.4549819927971189
156,0.3955582232893157,0.7496998799519808,0.44057623049219685,0.536014405762305
157,0.6206482593037215,0.7424969987995198,0.44417767106842737,0.4615846338535414
158,0.38055222088835533,0.2623049219687875,0.43937575030012005,0.45018007202881155
159,0.6080432172869148,0.7436974789915967,0.4645858343337335,0.44537815126050423
160,0.38535414165666265,0.7424969987995198,0.5588235294117647,0.5486194477791116
161,0.39915966386554624,0.6974789915966386,0.4417767106842737,0.4525810324129652
162,0.4381752701080432,0.7352941176470589,0.48619447779111646,0.4639855942376951
163,0.5726290516206483,0.7430972388955582,0.44237695078031214,0.44537815126050423
164,0.6134453781512605,0.7430972388955582,0.4417767106842737,0.4447779111644658
165,0.620048019207683,0.7496998799519808,0.4429771908763505,0.5066026410564226
166,0.3955582232893157,0.7478991596638656,0.4417767106842737,0.5492196878751501
167,0.4261704681872749,0.25930372148859543,0.4411764705882353,0.4411764705882353
168,0.5882352941176471,0.7460984393757503,0.4411764705882353,0.45438175270108044
169,0.40816326530612246,0.737094837935174,0.4699879951980792,0.4567827130852341
170,0.6164465786314526,0.5288115246098439,0.47839135654261705,0.4489795918367347
171,0.5516206482593037,0.5576230492196879,0.5294117647058824,0.46758703481392555
172,0.6092436974789915,0.741296518607443,0.5024009603841537,0.49879951980792314
173,0.5354141656662665,0.741296518607443,0.5042016806722689,0.47959183673469385
174,0.5264105642256903,0.7376950780312125,0.44657863145258103,0.4447779111644658
175,0.3793517406962785,0.7466986794717887,0.5576230492196879,0.5438175270108043
176,0.5864345738295318,0.7472989195678271,0.45918367346938777,0.44537815126050423
177,0.3799519807923169,0.7394957983193278,0.5558223289315727,0.5276110444177671
178,0.5756302521008403,0.7442977190876351,0.43037214885954383,0.4447779111644658
179,0.5714285714285714,0.26410564225690275,0.4279711884753902,0.4447779111644658
180,0.3793517406962785,0.71968787515006,0.44717887154861946,0.44657863145258103
181,0.5978391356542617,0.7521008403361344,0.43037214885954383,0.5354141656662665
182,0.3799519807923169,0.751500600240096,0.4399759903961585,0.5480192076830732
183,0.6236494597839136,0.7346938775510204,0.5570228091236494,0.4447779111644658
184,0.3787515006002401,0.258703481392557,0.5582232893157263,0.4477791116446579
185,0.6212484993997599,0.7442977190876351,0.429171668667467,0.44657863145258103
186,0.38055222088835533,0.7442977190876351,0.4369747899159664,0.4447779111644658
187,0.553421368547419,0.7424969987995198,0.42737094837935174,0.44657863145258103
188,0.3793517406962785,0.7250900360144058,0.4375750300120048,0.48259303721488594
189,0.5918367346938775,0.7436974789915967,0.5570228091236494,0.524609843937575
190,0.6260504201680672,0.7448979591836735,0.575030012004802,0.4549819927971189
191,0.5990396158463386,0.7442977190876351,0.49459783913565425,0.542016806722689
192,0.4789915966386555,0.7316926770708283,0.5264105642256903,0.4495798319327731
193,0.6044417767106842,0.7274909963985594,0.5558223289315727,0.45738295318127253
194,0.39255702280912363,0.7436974789915967,0.4459783913565426,0.4525810324129652
195,0.4087635054021609,0.7472989195678271,0.47118847539015607,0.4957983193277311
196,0.5306122448979592,0.7088835534213686,0.5648259303721489,0.5180072028811524
197,0.40396158463385357,0.6020408163265306,0.5504201680672269,0.48259303721488594
198,0.3847539015606242,0.7424969987995198,0.5630252100840336,0.45558223289315725
199,0.3799519807923169,0.7406962785114045,0.4327731092436975,0.5078031212484994
200,0.40756302521008403,0.7202881152460985,0.46278511404561823,0.5432172869147659
201,0.4885954381752701,0.6080432172869148,0.5654261704681873,0.49939975990396157
202,0.5168067226890757,0.7400960384153662,0.43937575030012005,0.460984393757503
203,0.5450180072028812,0.7533013205282113,0.4909963985594238,0.5492196878751501
204,0.5948379351740696,0.7448979591836735,0.5600240096038416,0.5516206482593037
205,0.6128451380552221,0.27611044417767105,0.4381752701080432,0.4447779111644658
206,0.3799519807923169,0.7406962785114045,0.5612244897959183,0.4489795918367347
207,0.4417767106842737,0.2737094837935174,0.47839135654261705,0.45858343337334934
208,0.5672268907563025,0.6206482593037215,0.4459783913565426,0.4723889555822329
209,0.6218487394957983,0.3163265306122449,0.5696278511404562,0.460984393757503
210,0.5336134453781513,0.7406962785114045,0.5570228091236494,0.5426170468187275
211,0.6182472989195679,0.7424969987995198,0.5492196878751501,0.5498199279711885
212,0.5858343337334934,0.726890756302521,0.5582232893157263,0.5276110444177671
213,0.5540216086434574,0.7424969987995198,0.47839135654261705,0.5432172869147659
214,0.4129651860744298,0.7448979591836735,0.5516206482593037,0.4447779111644658
215,0.3949579831932773,0.31032412965186074,0.5108043217286915,0.5354141656662665
216,0.5138055222088835,0.6782713085234093,0.5756302521008403,0.47839135654261705
217,0.6164465786314526,0.7376950780312125,0.5618247298919568,0.5522208883553421
218,0.39615846338535415,0.6698679471788715,0.5510204081632653,0.514405762304922
219,0.41536614645858344,0.620048019207683,0.4375750300120048,0.468187274909964
220,0.3949579831932773,0.33313325330132054,0.56062424969988,0.5234093637454982
221,0.5984393757503002,0.3667466986794718,0.44057623049219685,0.4489795918367347
222,0.3955582232893157,0.7304921968787516,0.5684273709483794,0.4645858343337335
223,0.6080432172869148,0.7406962785114045,0.5654261704681873,0.4525810324129652
224,0.6116446578631453,0.48679471788715484,0.5684273709483794,0.46218487394957986
225,0.602641056422569,0.4297719087635054,0.4531812725090036,0.468187274909964
226,0.5024009603841537,0.6212484993997599,0.5624249699879952,0.47478991596638653
227,0.5852340936374549,0.48559423769507803,0.5666266506602641,0.4417767106842737
228,0.4759903961584634,0.698079231692677,0.4411764705882353,0.4837935174069628
229,0.4567827130852341,0.734093637454982,0.5600240096038416,0.5444177671068428
230,0.41236494597839135,0.5624249699879952,0.43517406962785116,0.4567827130852341
231,0.41596638655462187,0.723889555822329,0.5276110444177671,0.44717887154861946
232,0.46758703481392555,0.29111644657863145,0.46278511404561823,0.4597839135654262
233,0.6110444177671068,0.5744297719087635,0.44057623049219685,0.5498199279711885
234,0.6032412965186075,0.6188475390156063,0.45858343337334934,0.47118847539015607
235,0.4027611044417767,0.6644657863145258,0.4459783913565426,0.5492196878751501
236,0.5468187274909964,0.5588235294117647,0.5456182472989196,0.521608643457383
237,0.4807923169267707,0.6914765906362546,0.4849939975990396,0.4657863145258103
238,0.39315726290516206,0.7454981992797118,0.4489795918367347,0.4447779111644658
239,0.4105642256902761,0.741296518607443,0.539015606242497,0.5276110444177671
240,0.38895558223289317,0.5180072028811524,0.44837935174069626,0.4729891956782713
241,0.6086434573829532,0.7310924369747899,0.5582232893157263,0.5426170468187275
242,0.42016806722689076,0.7424969987995198,0.5600240096038416,0.4411764705882353
243,0.6176470588235294,0.5702280912364946,0.5468187274909964,0.536014405762305
244,0.3997599039615846,0.7418967587034814,0.5696278511404562,0.5546218487394958
245,0.5396158463385354,0.7430972388955582,0.43337334933973587,0.5258103241296519
246,0.6212484993997599,0.7388955582232893,0.5792316926770709,0.47358943577430973
247,0.4027611044417767,0.7406962785114045,0.4489795918367347,0.4729891956782713
248,0.507202881152461,0.29831932773109243,0.5660264105642256,0.48559423769507803
249,0.5594237695078031,0.7539015606242497,0.4837935174069628,0.48679471788715484
250,0.5348139255702281,0.46218487394957986,0.5630252100840336,0.4507803121248499
251,0.5870348139255702,0.7250900360144058,0.4699879951980792,0.4885954381752701
252,0.6110444177671068,0.7466986794717887,0.5582232893157263,0.4651860744297719
253,0.617046818727491,0.7394957983193278,0.46218487394957986,0.5276110444177671
254,0.5726290516206483,0.7418967587034814,0.4447779111644658,0.5276110444177671
255,0.5462184873949579,0.7424969987995198,0.4651860744297719,0.44417767106842737
256,0.38895558223289317,0.6914765906362546,0.5558223289315727,0.556422569027611
257,0.5042016806722689,0.7388955582232893,0.5522208883553421,0.48559423769507803
258,0.40396158463385357,0.7364945978391356,0.4921968787515006,0.4495798319327731
259,0.3799519807923169,0.7352941176470589,0.43637454981992796,0.5102040816326531
260,0.4117647058823529,0.7442977190876351,0.5582232893157263,0.5624249699879952
261,0.4477791116446579,0.741296518607443,0.5630252100840336,0.5018007202881153
262,0.6014405762304922,0.7388955582232893,0.5504201680672269,0.4495798319327731
263,0.4117647058823529,0.7304921968787516,0.49339735894357745,0.4579831932773109
264,0.4387755102040816,0.620048019207683,0.4921968787515006,0.5150060024009604
265,0.6050420168067226,0.6776710684273709,0.5552220888355343,0.521608643457383
266,0.44417767106842737,0.7430972388955582,0.48679471788715484,0.44537815126050423
267,0.6050420168067226,0.7442977190876351,0.5582232893157263,0.5168067226890757
268,0.49459783913565425,0.741296518607443,0.5612244897959183,0.46338535414165666
269,0.4057623049219688,0.6578631452581032,0.5588235294117647,0.4531812725090036
270,0.6062424969987995,0.7328931572629052,0.4375750300120048,0.553421368547419
271,0.6068427370948379,0.429171668667467,0.44417767106842737,0.4447779111644658
272,0.39015606242497,0.7328931572629052,0.5492196878751501,0.4417767106842737
273,0.6128451380552221,0.7316926770708283,0.44237695078031214,0.5438175270108043
274,0.5288115246098439,0.7400960384153662,0.5624249699879952,0.4411764705882353
275,0.620048019207683,0.7178871548619448,0.5558223289315727,0.4327731092436975
276,0.6086434573829532,0.4879951980792317,0.5492196878751501,0.4387755102040816
277,0.5978391356542617,0.3835534213685474,0.563625450180072,0.5510204081632653
278,0.42316926770708285,0.4525810324129652,0.5552220888355343,0.4327731092436975
279,0.4489795918367347,0.7418967587034814,0.5540216086434574,0.4345738295318127
280,0.6164465786314526,0.7436974789915967,0.5492196878751501,0.4447779111644658
281,0.5834333733493398,0.7388955582232893,0.5540216086434574,0.4429771908763505
282,0.6116446578631453,0.7046818727490997,0.46038415366146457,0.43517406962785116
283,0.4615846338535414,0.6776710684273709,0.48139255702280914,0.503001200480192
284,0.5258103241296519,0.7527010804321729,0.5426170468187275,0.46338535414165666
285,0.6134453781512605,0.6728691476590636,0.46638655462184875,0.5486194477791116
286,0.4717887154861945,0.5882352941176471,0.5078031212484994,0.47478991596638653
287,0.5054021608643458,0.7172869147659063,0.5210084033613446,0.44417767106842737
288,0.47058823529411764,0.7082833133253301,0.5516206482593037,0.48139255702280914
289,0.5936374549819928,0.7028811524609844,0.5426170468187275,0.5222088835534213
290,0.5384153661464586,0.6518607442977191,0.5516206482593037,0.4879951980792317
291,0.553421368547419,0.7575030012004802,0.5432172869147659,0.48619447779111646
292,0.6056422569027611,0.7244897959183674,0.5192076830732293,0.4549819927971189
293,0.6212484993997599,0.7250900360144058,0.4885954381752701,0.47058823529411764
294,0.5384153661464586,0.7503001200480192,0.4411764705882353,0.4837935174069628
295,0.43217286914765907,0.734093637454982,0.5660264105642256,0.5402160864345739
296,0.556422569027611,0.4507803121248499,0.5594237695078031,0.4891956782713085
297,0.6134453781512605,0.7352941176470589,0.5696278511404562,0.49159663865546216
298,0.6194477791116446,0.741296518607443,0.5642256902761105,0.4447779111644658
299,0.5006002400960384,0.5060024009603842,0.48259303721488594,0.4597839135654262
300,0.6152460984393757,0.7304921968787516,0.4669867947178872,0.4891956782713085
301,0.3799519807923169,0.7448979591836735,0.4381752701080432,0.46638655462184875
302,0.5648259303721489,0.7400960384153662,0.4381752701080432,0.5456182472989196
303,0.5828331332533013,0.7448979591836735,0.5588235294117647,0.5288115246098439
304,0.39015606242497,0.6854741896758704,0.44357743097238894,0.4447779111644658
305,0.5630252100840336,0.7442977190876351,0.42857142857142855,0.5162064825930373
306,0.6122448979591837,0.3979591836734694,0.4957983193277311,0.4519807923169268
307,0.5306122448979592,0.7442977190876351,0.4891956782713085,0.49819927971188477
308,0.43637454981992796,0.6758703481392557,0.4375750300120048,0.4687875150060024
309,0.6092436974789915,0.7557022809123649,0.514405762304922,0.5168067226890757
310,0.5912364945978391,0.7496998799519808,0.5492196878751501,0.492797118847539
311,0.6092436974789915,0.6518607442977191,0.5726290516206483,0.5372148859543817
312,0.44537815126050423,0.7496998799519808,0.5666266506602641,0.5552220888355343
313,0.6188475390156063,0.7436974789915967,0.5612244897959183,0.47539015606242496
314,0.6062424969987995,0.7472989195678271,0.5618247298919568,0.45018007202881155
315,0.5492196878751501,0.7496998799519808,0.5582232893157263,0.5468187274909964
316,0.3895558223289316,0.7214885954381752,0.531812725090036,0.4345738295318127
317,0.5744297719087635,0.7424969987995198,0.5588235294117647,0.4447779111644658
318,0.5678271308523409,0.7454981992797118,0.5276110444177671,0.4951980792316927
319,0.4831932773109244,0.30912364945978393,0.5654261704681873,0.4843937575030012
320,0.5540216086434574,0.7460984393757503,0.4399759903961585,0.4447779111644658
321,0.42436974789915966,0.7472989195678271,0.5714285714285714,0.44837935174069626
322,0.4939975990396158,0.741296518607443,0.5594237695078031,0.4447779111644658
323,0.6128451380552221,0.741296518607443,0.5582232893157263,0.44537815126050423
324,0.6176470588235294,0.26290516206482595,0.5528211284513805,0.46938775510204084
325,0.5078031212484994,0.5282112845138055,0.5252100840336135,0.5468187274909964
326,0.5900360144057623,0.6578631452581032,0.5258103241296519,0.4639855942376951
327,0.4399759903961585,0.7424969987995198,0.5672268907563025,0.5372148859543817
328,0.460984393757503,0.5666266506602641,0.4939975990396158,0.4495798319327731
329,0.5960384153661464,0.7406962785114045,0.44057623049219685,0.44537815126050423
330,0.5648259303721489,0.7406962785114045,0.45018007202881155,0.5372148859543817
331,0.617046818727491,0.7256902761104442,0.5348139255702281,0.45018007202881155
332,0.5906362545018007,0.5654261704681873,0.5612244897959183,0.5516206482593037
333,0.5678271308523409,0.6548619447779112,0.4963985594237695,0.44537815126050423
334,0.38835534213685474,0.7118847539015606,0.49159663865546216,0.4885954381752701
335,0.6176470588235294,0.468187274909964,0.5600240096038416,0.4429771908763505
336,0.45438175270108044,0.741296518607443,0.4417767106842737,0.5510204081632653
337,0.39255702280912363,0.7286914765906363,0.4381752701080432,0.4567827130852341
338,0.5930372148859544,0.6884753901560624,0.5582232893157263,0.5558223289315727
339,0.382953181272509,0.3397358943577431,0.49339735894357745,0.5330132052821128
340,0.5492196878751501,0.5474189675870348,0.5138055222088835,0.4891956782713085
341,0.38055222088835533,0.34513805522208885,0.5012004801920769,0.48139255702280914
342,0.4489795918367347,0.698079231692677,0.4807923169267707,0.4447779111644658
343,0.5396158463385354,0.7490996398559424,0.46758703481392555,0.4963985594237695
344,0.460984393757503,0.7382953181272509,0.492797118847539,0.521608643457383
345,0.6134453781512605,0.3283313325330132,0.48739495798319327,0.460984393757503
346,0.6188475390156063,0.7262905162064826,0.4657863145258103,0.4651860744297719
347,0.6146458583433373,0.7424969987995198,0.43337334933973587,0.44357743097238894
348,0.5798319327731093,0.741296518607443,0.5588235294117647,0.5048019207683073
349,0.3817527010804322,0.7400960384153662,0.4399759903961585,0.4519807923169268
350,0.5300120048019208,0.7358943577430972,0.5552220888355343,0.45018007202881155
351,0.38055222088835533,0.2935174069627851,0.4345738295318127,0.524609843937575
352,0.37815126050420167,0.7424969987995198,0.5582232893157263,0.5162064825930373
353,0.3817527010804322,0.7328931572629052,0.56062424969988,0.4447779111644658
354,0.3799519807923169,0.7106842737094838,0.5612244897959183,0.4447779111644658
355,0.3799519807923169,0.741296518607443,0.5582232893157263,0.45018007202881155
356,0.5744297719087635,0.7382953181272509,0.5588235294117647,0.4447779111644658
357,0.5990396158463386,0.7400960384153662,0.4639855942376951,0.44657863145258103
358,0.5504201680672269,0.741296518607443,0.4261704681872749,0.524609843937575
359,0.3799519807923169,0.7472989195678271,0.4345738295318127,0.4447779111644658
360,0.3799519807923169,0.698079231692677,0.5588235294117647,0.5414165666266506
361,0.6116446578631453,0.7472989195678271,0.4777911164465786,0.46038415366146457
362,0.5870348139255702,0.25990396158463386,0.5654261704681873,0.5552220888355343
363,0.38115246098439376,0.25930372148859543,0.4411764705882353,0.5312124849939976
364,0.4327731092436975,0.7406962785114045,0.5642256902761105,0.553421368547419
365,0.6032412965186075,0.7448979591836735,0.5600240096038416,0.4597839135654262
366,0.6158463385354142,0.7478991596638656,0.45018007202881155,0.4567827130852341
367,0.3835534213685474,0.7575030012004802,0.4267707082833133,0.4549819927971189
368,0.3799519807923169,0.734093637454982,0.44237695078031214,0.46278511404561823
369,0.5804321728691476,0.28331332533013204,0.43517406962785116,0.5492196878751501
