,record_numberIE_RF,NS_RF,TF_RF,JP_RF,IE_KNN,NS_KNN,TF_KNN,JP_KNN
38,0.5942376950780313,0.7466986794717887,0.5720288115246098,0.468187274909964,0.5618247298919568,0.7376950780312125,0.5186074429771909,0.47118847539015607
39,0.6020408163265306,0.7454981992797118,0.5702280912364946,0.4687875150060024,0.553421368547419,0.741296518607443,0.5186074429771909,0.4645858343337335
40,0.5882352941176471,0.7466986794717887,0.5696278511404562,0.4939975990396158,0.5600240096038416,0.7382953181272509,0.5198079231692677,0.47058823529411764
41,0.5984393757503002,0.748499399759904,0.5588235294117647,0.4897959183673469,0.5480192076830732,0.7364945978391356,0.5228091236494598,0.47358943577430973
42,0.5600240096038416,0.748499399759904,0.5684273709483794,0.49879951980792314,0.5642256902761105,0.7418967587034814,0.5198079231692677,0.47418967587034816
43,0.5876350540216086,0.7509003601440576,0.5684273709483794,0.47959183673469385,0.5630252100840336,0.7382953181272509,0.5204081632653061,0.47539015606242496
44,0.595438175270108,0.7472989195678271,0.5660264105642256,0.47118847539015607,0.5552220888355343,0.7406962785114045,0.5270108043217286,0.4615846338535414
45,0.5852340936374549,0.7490996398559424,0.575030012004802,0.47418967587034816,0.5546218487394958,0.7430972388955582,0.5192076830732293,0.4717887154861945
46,0.5876350540216086,0.7472989195678271,0.5774309723889556,0.4921968787515006,0.5624249699879952,0.737094837935174,0.5210084033613446,0.47118847539015607
47,0.5906362545018007,0.7472989195678271,0.5696278511404562,0.4819927971188475,0.5720288115246098,0.7454981992797118,0.5126050420168067,0.4849939975990396
48,0.6032412965186075,0.7472989195678271,0.5558223289315727,0.492797118847539,0.5654261704681873,0.737094837935174,0.5204081632653061,0.4723889555822329
49,0.5666266506602641,0.7460984393757503,0.5672268907563025,0.49939975990396157,0.5630252100840336,0.737094837935174,0.5204081632653061,0.4723889555822329
50,0.5846338535414166,0.7539015606242497,0.5642256902761105,0.4837935174069628,0.5630252100840336,0.737094837935174,0.5204081632653061,0.4723889555822329
51,0.5846338535414166,0.7539015606242497,0.5642256902761105,0.4837935174069628,0.5630252100840336,0.737094837935174,0.5204081632653061,0.4723889555822329
52,0.5984393757503002,0.7490996398559424,0.5624249699879952,0.46758703481392555,0.5630252100840336,0.737094837935174,0.5204081632653061,0.4723889555822329
53,0.5864345738295318,0.7478991596638656,0.570828331332533,0.47959183673469385,0.5630252100840336,0.737094837935174,0.5204081632653061,0.4723889555822329
54,0.5540216086434574,0.7454981992797118,0.5300120048019208,0.4849939975990396,0.5594237695078031,0.7328931572629052,0.5120048019207684,0.4819927971188475
55,0.5528211284513805,0.7424969987995198,0.5240096038415366,0.49039615846338536,0.5612244897959183,0.7358943577430972,0.5108043217286915,0.4837935174069628
56,0.570828331332533,0.7436974789915967,0.5486194477791116,0.4921968787515006,0.5582232893157263,0.7388955582232893,0.5108043217286915,0.4891956782713085
57,0.5654261704681873,0.7496998799519808,0.5336134453781513,0.48679471788715484,0.5678271308523409,0.7334933973589436,0.521608643457383,0.49159663865546216
58,0.5582232893157263,0.7448979591836735,0.5330132052821128,0.4837935174069628,0.5684273709483794,0.7328931572629052,0.5042016806722689,0.4849939975990396
59,0.5666266506602641,0.748499399759904,0.5300120048019208,0.5156062424969988,0.5648259303721489,0.734093637454982,0.5066026410564226,0.47959183673469385
60,0.5666266506602641,0.7448979591836735,0.5306122448979592,0.5012004801920769,0.5528211284513805,0.726890756302521,0.5066026410564226,0.4765906362545018
61,0.56062424969988,0.7448979591836735,0.5372148859543817,0.4921968787515006,0.5582232893157263,0.7316926770708283,0.517406962785114,0.4849939975990396
62,0.5516206482593037,0.7406962785114045,0.5516206482593037,0.5060024009603842,0.5618247298919568,0.7298919567827131,0.5132052821128451,0.4801920768307323
63,0.5648259303721489,0.7418967587034814,0.5474189675870348,0.4819927971188475,0.563625450180072,0.7388955582232893,0.5108043217286915,0.4909963985594238
64,0.5714285714285714,0.7490996398559424,0.536014405762305,0.4921968787515006,0.5612244897959183,0.7304921968787516,0.5126050420168067,0.4801920768307323
65,0.5600240096038416,0.7448979591836735,0.5354141656662665,0.48619447779111646,0.5618247298919568,0.7304921968787516,0.5126050420168067,0.4801920768307323
66,0.5672268907563025,0.748499399759904,0.5354141656662665,0.5162064825930373,0.5618247298919568,0.7304921968787516,0.5126050420168067,0.4801920768307323
67,0.5672268907563025,0.748499399759904,0.5354141656662665,0.5162064825930373,0.5618247298919568,0.7304921968787516,0.5126050420168067,0.4801920768307323
68,0.553421368547419,0.7442977190876351,0.5372148859543817,0.5024009603841537,0.5618247298919568,0.7304921968787516,0.5126050420168067,0.4801920768307323
69,0.5612244897959183,0.7448979591836735,0.5288115246098439,0.4951980792316927,0.5618247298919568,0.7304921968787516,0.5126050420168067,0.4801920768307323
70,0.6008403361344538,0.7418967587034814,0.5444177671068428,0.45918367346938777,0.556422569027611,0.7388955582232893,0.5036014405762305,0.47839135654261705
71,0.5996398559423769,0.7460984393757503,0.553421368547419,0.47118847539015607,0.5510204081632653,0.7346938775510204,0.5054021608643458,0.468187274909964
72,0.6050420168067226,0.748499399759904,0.5432172869147659,0.48619447779111646,0.5660264105642256,0.7448979591836735,0.5348139255702281,0.4801920768307323
73,0.575030012004802,0.7448979591836735,0.5462184873949579,0.4879951980792317,0.5642256902761105,0.7424969987995198,0.5006002400960384,0.4645858343337335
74,0.5912364945978391,0.7478991596638656,0.5456182472989196,0.46758703481392555,0.5648259303721489,0.7448979591836735,0.5018007202881153,0.4957983193277311
75,0.5930372148859544,0.7436974789915967,0.5486194477791116,0.46638655462184875,0.563625450180072,0.7400960384153662,0.4831932773109244,0.47478991596638653
76,0.5846338535414166,0.7430972388955582,0.5498199279711885,0.4645858343337335,0.5714285714285714,0.7376950780312125,0.49819927971188477,0.4717887154861945
77,0.5834333733493398,0.7430972388955582,0.5624249699879952,0.4831932773109244,0.5732292917166867,0.734093637454982,0.5048019207683073,0.4771908763505402
78,0.6020408163265306,0.7454981992797118,0.5504201680672269,0.47418967587034816,0.5762304921968787,0.7418967587034814,0.47418967587034816,0.4819927971188475
79,0.5942376950780313,0.7478991596638656,0.5474189675870348,0.48739495798319327,0.5840336134453782,0.7364945978391356,0.49759903961584634,0.4723889555822329
80,0.5840336134453782,0.7424969987995198,0.5438175270108043,0.5006002400960384,0.578031212484994,0.7358943577430972,0.49879951980792314,0.4789915966386555
81,0.5870348139255702,0.7490996398559424,0.5432172869147659,0.46758703481392555,0.5798319327731093,0.7388955582232893,0.49939975990396157,0.4717887154861945
82,0.5870348139255702,0.7490996398559424,0.5432172869147659,0.46758703481392555,0.5798319327731093,0.7388955582232893,0.49939975990396157,0.4717887154861945
83,0.5960384153661464,0.741296518607443,0.5498199279711885,0.46038415366146457,0.5846338535414166,0.7382953181272509,0.5024009603841537,0.47358943577430973
84,0.581032412965186,0.7472989195678271,0.5540216086434574,0.460984393757503,0.5804321728691476,0.7400960384153662,0.5018007202881153,0.47539015606242496
85,0.5840336134453782,0.7454981992797118,0.5468187274909964,0.4789915966386555,0.5510204081632653,0.7346938775510204,0.503001200480192,0.4657863145258103
86,0.5972388955582233,0.7448979591836735,0.5540216086434574,0.47358943577430973,0.5660264105642256,0.7436974789915967,0.5282112845138055,0.4831932773109244
87,0.5846338535414166,0.7424969987995198,0.5408163265306123,0.4885954381752701,0.5444177671068428,0.7328931572629052,0.503001200480192,0.4723889555822329
88,0.6008403361344538,0.7454981992797118,0.5438175270108043,0.47959183673469385,0.563625450180072,0.7406962785114045,0.5198079231692677,0.4831932773109244
89,0.5936374549819928,0.7430972388955582,0.5462184873949579,0.468187274909964,0.5744297719087635,0.7424969987995198,0.5192076830732293,0.4801920768307323
90,0.5840336134453782,0.7496998799519808,0.5516206482593037,0.45738295318127253,0.5540216086434574,0.7382953181272509,0.514405762304922,0.46278511404561823
91,0.5894357743097239,0.7394957983193278,0.5474189675870348,0.47959183673469385,0.5528211284513805,0.7424969987995198,0.507202881152461,0.4843937575030012
92,0.5840336134453782,0.7442977190876351,0.5462184873949579,0.47478991596638653,0.5792316926770709,0.7472989195678271,0.4879951980792317,0.4807923169267707
93,0.6062424969987995,0.7436974789915967,0.5516206482593037,0.4807923169267707,0.5552220888355343,0.7400960384153662,0.4957983193277311,0.48739495798319327
94,0.5762304921968787,0.7442977190876351,0.5408163265306123,0.49039615846338536,0.5570228091236494,0.7400960384153662,0.4963985594237695,0.4957983193277311
95,0.5930372148859544,0.7466986794717887,0.5522208883553421,0.4843937575030012,0.5546218487394958,0.7394957983193278,0.4957983193277311,0.4951980792316927
96,0.5930372148859544,0.7466986794717887,0.5522208883553421,0.4843937575030012,0.5546218487394958,0.7394957983193278,0.4957983193277311,0.4951980792316927
97,0.5960384153661464,0.7472989195678271,0.542016806722689,0.468187274909964,0.5552220888355343,0.7382953181272509,0.4951980792316927,0.4963985594237695
98,0.5858343337334934,0.7460984393757503,0.5516206482593037,0.46758703481392555,0.5546218487394958,0.7400960384153662,0.49459783913565425,0.4951980792316927
99,0.6020408163265306,0.7503001200480192,0.5522208883553421,0.5,0.5612244897959183,0.7352941176470589,0.5108043217286915,0.4807923169267707
100,0.5912364945978391,0.7472989195678271,0.5450180072028812,0.492797118847539,0.5462184873949579,0.7334933973589436,0.5054021608643458,0.4717887154861945
101,0.5774309723889556,0.7448979591836735,0.5468187274909964,0.4879951980792317,0.5468187274909964,0.7358943577430972,0.503001200480192,0.46938775510204084
102,0.592436974789916,0.7436974789915967,0.5468187274909964,0.46938775510204084,0.5480192076830732,0.7328931572629052,0.5084033613445378,0.47478991596638653
103,0.5900360144057623,0.7472989195678271,0.5450180072028812,0.4765906362545018,0.5510204081632653,0.7328931572629052,0.5102040816326531,0.4687875150060024
104,0.5864345738295318,0.7418967587034814,0.5618247298919568,0.4951980792316927,0.5522208883553421,0.7346938775510204,0.5060024009603842,0.4669867947178872
105,0.5786314525810324,0.7448979591836735,0.5438175270108043,0.4777911164465786,0.5516206482593037,0.7364945978391356,0.5066026410564226,0.4657863145258103
106,0.5984393757503002,0.7478991596638656,0.5504201680672269,0.5006002400960384,0.5522208883553421,0.7352941176470589,0.5054021608643458,0.46638655462184875
107,0.5918367346938775,0.7472989195678271,0.5432172869147659,0.5042016806722689,0.5522208883553421,0.7352941176470589,0.5060024009603842,0.4669867947178872
108,0.5774309723889556,0.7460984393757503,0.5426170468187275,0.47539015606242496,0.5522208883553421,0.7352941176470589,0.5060024009603842,0.4669867947178872
109,0.5774309723889556,0.7460984393757503,0.5426170468187275,0.47539015606242496,0.5522208883553421,0.7352941176470589,0.5060024009603842,0.4669867947178872
110,0.5996398559423769,0.741296518607443,0.5504201680672269,0.4729891956782713,0.5522208883553421,0.7352941176470589,0.5060024009603842,0.4669867947178872
111,0.581032412965186,0.748499399759904,0.5486194477791116,0.4831932773109244,0.5522208883553421,0.7352941176470589,0.5060024009603842,0.4669867947178872
112,0.5768307322929171,0.7478991596638656,0.5432172869147659,0.49879951980792314,0.5624249699879952,0.7472989195678271,0.5372148859543817,0.4843937575030012
113,0.5936374549819928,0.751500600240096,0.5510204081632653,0.4957983193277311,0.5516206482593037,0.7382953181272509,0.5288115246098439,0.48739495798319327
114,0.5966386554621849,0.7478991596638656,0.5498199279711885,0.48619447779111646,0.5576230492196879,0.7364945978391356,0.5372148859543817,0.4789915966386555
115,0.602641056422569,0.7521008403361344,0.5510204081632653,0.47959183673469385,0.5678271308523409,0.7436974789915967,0.5396158463385354,0.4771908763505402
116,0.6020408163265306,0.7466986794717887,0.5546218487394958,0.5018007202881153,0.5582232893157263,0.7418967587034814,0.5366146458583433,0.4819927971188475
117,0.5996398559423769,0.7490996398559424,0.5528211284513805,0.49759903961584634,0.5846338535414166,0.7448979591836735,0.5,0.47839135654261705
118,0.5912364945978391,0.7496998799519808,0.5498199279711885,0.4831932773109244,0.5582232893157263,0.7430972388955582,0.5366146458583433,0.47959183673469385
119,0.570828331332533,0.7466986794717887,0.542016806722689,0.49759903961584634,0.5582232893157263,0.7430972388955582,0.5366146458583433,0.4777911164465786
120,0.5822328931572629,0.751500600240096,0.5528211284513805,0.4879951980792317,0.5582232893157263,0.7436974789915967,0.5366146458583433,0.47959183673469385
121,0.5822328931572629,0.751500600240096,0.5528211284513805,0.4879951980792317,0.5582232893157263,0.7436974789915967,0.5366146458583433,0.47959183673469385
122,0.5906362545018007,0.7448979591836735,0.5456182472989196,0.4969987995198079,0.5576230492196879,0.7430972388955582,0.5366146458583433,0.47959183673469385
123,0.5828331332533013,0.7496998799519808,0.556422569027611,0.4777911164465786,0.5576230492196879,0.7430972388955582,0.5366146458583433,0.47959183673469385
124,0.5822328931572629,0.748499399759904,0.5474189675870348,0.5150060024009604,0.5588235294117647,0.7382953181272509,0.517406962785114,0.49759903961584634
125,0.5630252100840336,0.7460984393757503,0.5414165666266506,0.4969987995198079,0.5714285714285714,0.7394957983193278,0.4951980792316927,0.4759903961584634
126,0.5690276110444178,0.748499399759904,0.5552220888355343,0.5078031212484994,0.5624249699879952,0.7406962785114045,0.4897959183673469,0.4831932773109244
127,0.5642256902761105,0.7472989195678271,0.5522208883553421,0.5018007202881153,0.5678271308523409,0.741296518607443,0.5138055222088835,0.4819927971188475
128,0.595438175270108,0.7496998799519808,0.5444177671068428,0.4969987995198079,0.5732292917166867,0.7394957983193278,0.48619447779111646,0.48139255702280914
129,0.570828331332533,0.7448979591836735,0.5450180072028812,0.5114045618247299,0.5582232893157263,0.7418967587034814,0.517406962785114,0.4789915966386555
130,0.563625450180072,0.7460984393757503,0.5444177671068428,0.5090036014405762,0.5576230492196879,0.7430972388955582,0.5162064825930373,0.4801920768307323
131,0.5786314525810324,0.7472989195678271,0.5522208883553421,0.5084033613445378,0.56062424969988,0.7424969987995198,0.5162064825930373,0.4801920768307323
132,0.5786314525810324,0.7472989195678271,0.5522208883553421,0.5084033613445378,0.56062424969988,0.7424969987995198,0.5162064825930373,0.4801920768307323
133,0.5696278511404562,0.7454981992797118,0.5426170468187275,0.4891956782713085,0.5594237695078031,0.7424969987995198,0.5162064825930373,0.47959183673469385
134,0.570828331332533,0.7442977190876351,0.5558223289315727,0.5054021608643458,0.5576230492196879,0.7424969987995198,0.517406962785114,0.4807923169267707
135,0.5900360144057623,0.7472989195678271,0.5492196878751501,0.48259303721488594,0.5666266506602641,0.7406962785114045,0.5126050420168067,0.49879951980792314
136,0.5846338535414166,0.7442977190876351,0.5558223289315727,0.48259303721488594,0.5786314525810324,0.7436974789915967,0.5180072028811524,0.4897959183673469
137,0.592436974789916,0.7418967587034814,0.5600240096038416,0.4891956782713085,0.5726290516206483,0.7406962785114045,0.5198079231692677,0.49819927971188477
138,0.5798319327731093,0.748499399759904,0.542016806722689,0.4885954381752701,0.5666266506602641,0.7460984393757503,0.5042016806722689,0.49159663865546216
139,0.5834333733493398,0.7509003601440576,0.5516206482593037,0.4909963985594238,0.5570228091236494,0.7382953181272509,0.5168067226890757,0.4951980792316927
140,0.5822328931572629,0.7490996398559424,0.5498199279711885,0.5054021608643458,0.5672268907563025,0.737094837935174,0.517406962785114,0.4951980792316927
141,0.5720288115246098,0.7503001200480192,0.5468187274909964,0.48139255702280914,0.5678271308523409,0.7364945978391356,0.5180072028811524,0.49459783913565425
142,0.5720288115246098,0.7503001200480192,0.5468187274909964,0.48139255702280914,0.5678271308523409,0.7364945978391356,0.5180072028811524,0.49459783913565425
143,0.5984393757503002,0.748499399759904,0.5462184873949579,0.48139255702280914,0.5660264105642256,0.7376950780312125,0.5192076830732293,0.492797118847539
144,0.5834333733493398,0.741296518607443,0.5576230492196879,0.4885954381752701,0.5654261704681873,0.7364945978391356,0.517406962785114,0.49459783913565425
145,0.5744297719087635,0.7436974789915967,0.553421368547419,0.4765906362545018,0.5540216086434574,0.7400960384153662,0.5036014405762305,0.4765906362545018
146,0.5858343337334934,0.741296518607443,0.56062424969988,0.48259303721488594,0.575030012004802,0.7406962785114045,0.49879951980792314,0.4771908763505402
147,0.5840336134453782,0.7442977190876351,0.5504201680672269,0.47358943577430973,0.5888355342136855,0.7430972388955582,0.4957983193277311,0.4723889555822329
148,0.5948379351740696,0.7466986794717887,0.5510204081632653,0.4897959183673469,0.5690276110444178,0.7400960384153662,0.4951980792316927,0.4777911164465786
149,0.575030012004802,0.7466986794717887,0.536014405762305,0.49459783913565425,0.5744297719087635,0.7406962785114045,0.4939975990396158,0.4789915966386555
150,0.5870348139255702,0.7490996398559424,0.5486194477791116,0.4837935174069628,0.5732292917166867,0.7406962785114045,0.49459783913565425,0.47839135654261705
151,0.5870348139255702,0.7490996398559424,0.5486194477791116,0.4837935174069628,0.5732292917166867,0.7406962785114045,0.49459783913565425,0.47839135654261705
152,0.5744297719087635,0.7466986794717887,0.5450180072028812,0.46758703481392555,0.5738295318127251,0.7406962785114045,0.4939975990396158,0.4807923169267707
153,0.5702280912364946,0.7430972388955582,0.5474189675870348,0.4657863145258103,0.575030012004802,0.7406962785114045,0.4951980792316927,0.4807923169267707
154,0.5702280912364946,0.7442977190876351,0.5600240096038416,0.4921968787515006,0.575030012004802,0.7376950780312125,0.47539015606242496,0.4819927971188475
155,0.5840336134453782,0.7490996398559424,0.5516206482593037,0.47839135654261705,0.5822328931572629,0.7418967587034814,0.4831932773109244,0.4801920768307323
156,0.595438175270108,0.7472989195678271,0.5504201680672269,0.4891956782713085,0.5666266506602641,0.7418967587034814,0.4759903961584634,0.4687875150060024
157,0.5714285714285714,0.7466986794717887,0.5522208883553421,0.5126050420168067,0.5798319327731093,0.7394957983193278,0.47418967587034816,0.47418967587034816
158,0.5822328931572629,0.751500600240096,0.5588235294117647,0.48619447779111646,0.5774309723889556,0.7394957983193278,0.47358943577430973,0.47539015606242496
159,0.5822328931572629,0.751500600240096,0.5588235294117647,0.48619447779111646,0.5774309723889556,0.7394957983193278,0.47358943577430973,0.47539015606242496
160,0.5720288115246098,0.7442977190876351,0.5450180072028812,0.46278511404561823,0.5774309723889556,0.7400960384153662,0.47539015606242496,0.4723889555822329
161,0.5768307322929171,0.7472989195678271,0.553421368547419,0.4699879951980792,0.5732292917166867,0.7388955582232893,0.47478991596638653,0.4729891956782713
162,0.5864345738295318,0.7472989195678271,0.5588235294117647,0.49039615846338536,0.5756302521008403,0.7442977190876351,0.4831932773109244,0.48139255702280914
163,0.5972388955582233,0.7430972388955582,0.5558223289315727,0.5066026410564226,0.5612244897959183,0.7382953181272509,0.5150060024009604,0.47539015606242496
164,0.5726290516206483,0.7448979591836735,0.5462184873949579,0.5048019207683073,0.5624249699879952,0.7352941176470589,0.5108043217286915,0.4639855942376951
165,0.5834333733493398,0.7442977190876351,0.5576230492196879,0.4771908763505402,0.5612244897959183,0.7346938775510204,0.5102040816326531,0.46278511404561823
166,0.5834333733493398,0.7442977190876351,0.5576230492196879,0.4771908763505402,0.5612244897959183,0.7346938775510204,0.5102040816326531,0.46278511404561823
167,0.5906362545018007,0.7430972388955582,0.5618247298919568,0.4777911164465786,0.5612244897959183,0.734093637454982,0.5102040816326531,0.4645858343337335
168,0.578031212484994,0.7448979591836735,0.5576230492196879,0.4879951980792317,0.5582232893157263,0.7346938775510204,0.5108043217286915,0.4639855942376951
169,0.6002400960384153,0.7490996398559424,0.5540216086434574,0.5012004801920769,0.5786314525810324,0.7442977190876351,0.48739495798319327,0.4849939975990396
170,0.5834333733493398,0.7466986794717887,0.5516206482593037,0.5054021608643458,0.575030012004802,0.7436974789915967,0.4831932773109244,0.4819927971188475
171,0.581032412965186,0.748499399759904,0.539015606242497,0.4771908763505402,0.5756302521008403,0.7442977190876351,0.4831932773109244,0.4819927971188475
172,0.581032412965186,0.748499399759904,0.539015606242497,0.4771908763505402,0.5756302521008403,0.7442977190876351,0.4831932773109244,0.4819927971188475
173,0.5912364945978391,0.7430972388955582,0.5522208883553421,0.46938775510204084,0.575030012004802,0.7436974789915967,0.4831932773109244,0.4819927971188475
174,0.5912364945978391,0.7466986794717887,0.5450180072028812,0.4765906362545018,0.5756302521008403,0.7436974789915967,0.4831932773109244,0.4819927971188475
175,0.5744297719087635,0.7460984393757503,0.539015606242497,0.49939975990396157,0.5642256902761105,0.7394957983193278,0.5108043217286915,0.46758703481392555
176,0.5900360144057623,0.7527010804321729,0.5540216086434574,0.49879951980792314,0.5678271308523409,0.7418967587034814,0.5066026410564226,0.4657863145258103
177,0.5900360144057623,0.7527010804321729,0.5540216086434574,0.49879951980792314,0.5678271308523409,0.7418967587034814,0.5066026410564226,0.4657863145258103
178,0.6002400960384153,0.7460984393757503,0.5444177671068428,0.49819927971188477,0.5648259303721489,0.7400960384153662,0.5048019207683073,0.4657863145258103
179,0.5858343337334934,0.748499399759904,0.5540216086434574,0.492797118847539,0.5702280912364946,0.7430972388955582,0.507202881152461,0.4657863145258103
180,0.5678271308523409,0.7503001200480192,0.5462184873949579,0.507202881152461,0.5684273709483794,0.741296518607443,0.5156062424969988,0.45858343337334934
181,0.5678271308523409,0.7503001200480192,0.5462184873949579,0.507202881152461,0.5684273709483794,0.741296518607443,0.5156062424969988,0.45858343337334934
182,0.578031212484994,0.7436974789915967,0.5426170468187275,0.4831932773109244,0.5660264105642256,0.7400960384153662,0.521608643457383,0.47118847539015607
183,0.5738295318127251,0.7442977190876351,0.5528211284513805,0.5042016806722689,0.5714285714285714,0.7424969987995198,0.5102040816326531,0.4561824729891957
184,0.5726290516206483,0.7496998799519808,0.5474189675870348,0.47118847539015607,0.5732292917166867,0.7394957983193278,0.514405762304922,0.4639855942376951
185,0.592436974789916,0.7478991596638656,0.5450180072028812,0.4777911164465786,0.5630252100840336,0.7376950780312125,0.5096038415366146,0.4699879951980792
186,0.5846338535414166,0.7503001200480192,0.5570228091236494,0.4831932773109244,0.5684273709483794,0.7430972388955582,0.507202881152461,0.46338535414165666
187,0.592436974789916,0.7478991596638656,0.5450180072028812,0.4777911164465786,0.5630252100840336,0.7376950780312125,0.5096038415366146,0.4699879951980792
188,0.5846338535414166,0.7503001200480192,0.5570228091236494,0.4831932773109244,0.5684273709483794,0.7430972388955582,0.507202881152461,0.46338535414165666
